sid,label
40925,0
40926,1
40927,1
40928,1
40929,0
40930,0
40931,1
40932,0
40933,1
40934,1
40935,1
40936,0
40937,1
40938,0
40939,0
40940,0
40941,1
40942,0
40943,1
40944,0
40945,1
40946,1
40947,1
40948,0
40949,1
40950,1
40951,1
40952,1
40953,1
40954,0
40955,1
40956,1
40957,1
40958,1
40959,0
40960,0
40961,0
40962,0
40963,1
40964,1
40965,1
40966,0
40967,1
40968,1
40969,1
40970,1
40971,1
40972,0
40973,0
40974,1
40975,1
40976,1
40977,1
40978,1
40979,1
40980,0
40981,0
40982,0
40983,0
40984,1
40985,0
40986,0
40987,0
40988,0
40989,1
40990,1
40991,0
40992,0
40993,1
40994,1
40995,1
40996,1
40997,0
40998,1
40999,0
41000,1
41001,0
41002,0
41003,1
41004,0
41005,0
41006,1
41007,1
41008,1
41009,1
41010,1
41011,0
41012,1
41013,0
41014,0
41015,0
41016,1
41017,1
41018,0
41019,0
41020,1
41021,1
41022,1
41023,0
41024,1
41025,0
41026,1
41027,0
41028,0
41029,1
41030,0
41031,0
41032,1
41033,1
41034,1
41035,0
41036,0
41037,1
41038,0
41039,1
41040,1
41041,0
41042,1
41043,1
41044,0
41045,1
41046,0
41047,1
41048,0
41049,1
41050,1
41051,0
41052,0
41053,0
41054,0
41055,1
41056,1
41057,0
41058,0
41059,0
41060,0
41061,1
41062,1
41063,1
41064,0
41065,0
41066,0
41067,1
41068,0
41069,0
41070,1
41071,1
41072,1
41073,0
41074,1
41075,1
41076,1
41077,1
41078,1
41079,1
41080,1
41081,0
41082,1
41083,1
41084,0
41085,1
41086,0
41087,1
41088,0
41089,0
41090,0
41091,1
41092,1
41093,1
41094,0
41095,1
41096,0
41097,0
41098,1
41099,0
41100,1
41101,0
41102,0
41103,1
41104,0
41105,0
41106,0
41107,1
41108,1
41109,1
41110,1
41111,1
41112,1
41113,1
41114,1
41115,0
41116,0
41117,1
41118,1
41119,1
41120,0
41121,0
41122,1
41123,0
41124,0
41125,1
41126,0
41127,1
41128,1
41129,0
41130,1
41131,1
41132,1
41133,0
41134,1
41135,1
41136,1
41137,1
41138,0
41139,1
41140,1
41141,0
41142,0
41143,1
41144,1
41145,0
41146,0
41147,0
41148,1
41149,0
41150,0
41151,1
41152,0
41153,1
41154,1
41155,0
41156,1
41157,0
41158,0
41159,0
41160,0
41161,1
41162,0
41163,1
41164,1
41165,0
41166,0
41167,1
41168,0
41169,0
41170,1
41171,0
41172,1
41173,0
41174,1
41175,1
41176,1
41177,1
41178,0
41179,1
41180,1
41181,1
41182,1
41183,0
41184,0
41185,0
41186,0
41187,0
41188,0
41189,1
41190,0
41191,1
41192,0
41193,1
41194,0
41195,1
41196,1
41197,0
41198,1
41199,0
41200,0
41201,0
41202,1
41203,1
41204,1
41205,1
41206,0
41207,0
41208,1
41209,1
41210,0
41211,0
41212,1
41213,1
41214,0
41215,0
41216,0
41217,0
41218,1
41219,1
41220,0
41221,1
41222,0
41223,0
41224,0
41225,0
41226,0
41227,1
41228,0
41229,1
41230,1
41231,1
41232,1
41233,1
41234,0
41235,1
41236,1
41237,1
41238,0
41239,0
41240,1
41241,0
41242,1
41243,1
41244,0
41245,1
41246,1
41247,1
41248,0
41249,0
41250,1
41251,1
41252,0
41253,1
41254,1
41255,0
41256,1
41257,1
41258,0
41259,0
41260,1
41261,0
41262,1
41263,1
41264,1
41265,1
41266,0
41267,0
41268,0
41269,1
41270,0
41271,1
41272,1
41273,0
41274,1
41275,0
41276,0
41277,0
41278,0
41279,0
41280,0
41281,1
41282,0
41283,1
41284,1
41285,1
41286,0
41287,0
41288,0
41289,1
41290,0
41291,1
41292,1
41293,1
41294,0
41295,0
41296,1
41297,0
41298,1
41299,0
41300,1
41301,0
41302,1
41303,0
41304,1
41305,0
41306,1
41307,0
41308,1
41309,0
41310,1
41311,0
41312,1
41313,1
41314,0
41315,1
41316,1
41317,1
41318,0
41319,1
41320,1
41321,1
41322,0
41323,1
41324,1
41325,1
41326,0
41327,0
41328,0
41329,0
41330,0
41331,1
41332,1
41333,0
41334,1
41335,1
41336,1
41337,1
41338,1
41339,1
41340,0
41341,0
41342,1
41343,0
41344,1
41345,1
41346,1
41347,0
41348,1
41349,1
41350,0
41351,0
41352,0
41353,0
41354,1
41355,1
41356,1
41357,0
41358,0
41359,0
41360,1
41361,0
41362,1
41363,0
41364,1
41365,1
41366,1
41367,1
41368,0
41369,0
41370,0
41371,0
41372,0
41373,1
41374,1
41375,0
41376,0
41377,1
41378,0
41379,1
41380,0
41381,0
41382,0
41383,1
41384,1
41385,0
41386,1
41387,1
41388,1
41389,0
41390,1
41391,0
41392,1
41393,0
41394,1
41395,0
41396,1
41397,1
41398,1
41399,1
41400,1
41401,1
41402,1
41403,1
41404,0
41405,0
41406,1
41407,0
41408,0
41409,1
41410,0
41411,0
41412,0
41413,0
41414,1
41415,1
41416,0
41417,1
41418,1
41419,0
41420,0
41421,1
41422,1
41423,0
41424,0
41425,1
41426,0
41427,0
41428,0
41429,1
41430,0
41431,0
41432,1
41433,1
41434,0
41435,1
41436,0
41437,1
41438,0
41439,0
41440,0
41441,1
41442,1
41443,0
41444,1
41445,0
41446,1
41447,0
41448,0
41449,1
41450,1
41451,0
41452,0
41453,1
41454,1
41455,1
41456,1
41457,0
41458,0
41459,0
41460,0
41461,1
41462,1
41463,0
41464,1
41465,1
41466,1
41467,0
41468,1
41469,1
41470,1
41471,0
41472,1
41473,1
41474,0
41475,0
41476,0
41477,1
41478,1
41479,0
41480,1
41481,0
41482,0
41483,0
41484,1
41485,1
41486,1
41487,0
41488,1
41489,0
41490,1
41491,0
41492,0
41493,0
41494,0
41495,1
41496,1
41497,0
41498,0
41499,1
41500,0
41501,0
41502,1
41503,1
41504,0
41505,1
41506,1
41507,0
41508,0
41509,1
41510,0
41511,1
41512,1
41513,0
41514,1
41515,0
41516,0
41517,1
41518,1
41519,0
41520,1
41521,1
41522,1
41523,0
41524,0
41525,0
41526,1
41527,0
41528,1
41529,0
41530,0
41531,0
41532,1
41533,0
41534,0
41535,1
41536,0
41537,0
41538,1
41539,1
41540,1
41541,0
41542,0
41543,0
41544,1
41545,0
41546,1
41547,1
41548,0
41549,0
41550,0
41551,0
41552,1
41553,1
41554,0
41555,0
41556,1
41557,0
41558,0
41559,0
41560,1
41561,1
41562,1
41563,1
41564,0
41565,0
41566,1
41567,0
41568,1
41569,1
41570,0
41571,0
41572,0
41573,0
41574,1
41575,0
41576,0
41577,0
41578,1
41579,1
41580,0
41581,1
41582,0
41583,0
41584,0
41585,0
41586,0
41587,1
41588,0
41589,0
41590,0
41591,0
41592,0
41593,0
41594,1
41595,0
41596,0
41597,0
41598,1
41599,0
41600,0
41601,0
41602,1
41603,1
41604,1
41605,0
41606,1
41607,0
41608,0
41609,1
41610,1
41611,0
41612,1
41613,0
41614,1
41615,1
41616,0
41617,1
41618,0
41619,1
41620,1
41621,1
41622,1
41623,1
41624,0
41625,0
41626,1
41627,1
41628,0
41629,1
41630,0
41631,0
41632,0
41633,1
41634,1
41635,1
41636,1
41637,1
41638,0
41639,1
41640,0
41641,1
41642,0
41643,1
41644,1
41645,1
41646,1
41647,0
41648,0
41649,1
41650,1
41651,1
41652,1
41653,0
41654,1
41655,0
41656,1
41657,0
41658,0
41659,1
41660,1
41661,0
41662,1
41663,0
41664,1
41665,1
41666,0
41667,1
41668,0
41669,1
41670,1
41671,0
41672,1
41673,0
41674,1
41675,0
41676,0
41677,0
41678,0
41679,1
41680,0
41681,1
41682,1
41683,1
41684,0
41685,1
41686,0
41687,1
41688,0
41689,1
41690,1
41691,1
41692,1
41693,0
41694,1
41695,1
41696,0
41697,1
41698,0
41699,0
41700,0
41701,1
41702,0
41703,0
41704,1
41705,1
41706,0
41707,0
41708,1
41709,1
41710,0
41711,0
41712,1
41713,1
41714,1
41715,1
41716,1
41717,0
41718,1
41719,0
41720,0
41721,1
41722,0
41723,0
41724,0
41725,1
41726,1
41727,0
41728,1
41729,0
41730,1
41731,0
41732,1
41733,0
41734,1
41735,1
41736,0
41737,0
41738,0
41739,1
41740,0
41741,0
41742,0
41743,1
41744,0
41745,0
41746,1
41747,1
41748,1
41749,1
41750,1
41751,0
41752,0
41753,0
41754,1
41755,0
41756,0
41757,0
41758,1
41759,1
41760,0
41761,1
41762,1
41763,0
41764,0
41765,1
41766,0
41767,0
41768,0
41769,0
41770,0
41771,1
41772,0
41773,0
41774,0
41775,1
41776,0
41777,0
41778,1
41779,0
41780,1
41781,0
41782,0
41783,1
41784,0
41785,1
41786,1
41787,0
41788,1
41789,1
41790,0
41791,1
41792,1
41793,0
41794,0
41795,0
41796,1
41797,0
41798,0
41799,1
41800,0
41801,1
41802,0
41803,1
41804,1
41805,1
41806,0
41807,1
41808,0
41809,1
41810,1
41811,0
41812,0
41813,1
41814,1
41815,0
41816,0
41817,0
41818,0
41819,1
41820,1
41821,0
41822,0
41823,1
41824,0
41825,1
41826,0
41827,0
41828,1
41829,0
41830,0
41831,1
41832,1
41833,0
41834,1
41835,1
41836,0
41837,1
41838,1
41839,0
41840,1
41841,1
41842,1
41843,1
41844,0
41845,0
41846,0
41847,1
41848,0
41849,1
41850,0
41851,1
41852,0
41853,1
41854,0
41855,1
41856,0
41857,0
41858,1
41859,0
41860,0
41861,0
41862,1
41863,1
41864,0
41865,1
41866,0
41867,1
41868,0
41869,1
41870,0
41871,0
41872,1
41873,1
41874,0
41875,1
41876,1
41877,1
41878,1
41879,0
41880,1
41881,1
41882,0
41883,1
41884,0
41885,1
41886,1
41887,1
41888,0
41889,0
41890,1
41891,1
41892,1
41893,0
41894,1
41895,0
41896,1
41897,1
41898,0
41899,0
41900,0
41901,1
41902,0
41903,0
41904,0
41905,0
41906,1
41907,1
41908,1
41909,1
41910,0
41911,0
41912,1
41913,1
41914,0
41915,0
41916,0
41917,1
41918,1
41919,0
41920,1
41921,0
41922,1
41923,1
41924,1
41925,0
41926,0
41927,1
41928,0
41929,0
41930,1
41931,1
41932,1
41933,1
41934,0
41935,1
41936,0
41937,0
41938,0
41939,1
41940,1
41941,0
41942,0
41943,1
41944,1
41945,0
41946,0
41947,0
41948,0
41949,0
41950,0
41951,0
41952,0
41953,0
41954,0
41955,0
41956,1
41957,0
41958,0
41959,1
41960,1
41961,1
41962,1
41963,1
41964,1
41965,1
41966,0
41967,1
41968,1
41969,0
41970,0
41971,1
41972,0
41973,1
41974,0
41975,1
41976,0
41977,1
41978,1
41979,0
41980,1
41981,0
41982,0
41983,1
41984,1
41985,0
41986,0
41987,1
41988,1
41989,1
41990,0
41991,1
41992,0
41993,0
41994,1
41995,1
41996,0
41997,1
41998,0
41999,1
42000,1
42001,0
42002,0
42003,0
42004,0
42005,0
42006,1
42007,0
42008,0
42009,0
42010,0
42011,1
42012,1
42013,0
42014,0
42015,1
42016,0
42017,0
42018,0
42019,1
42020,1
42021,0
42022,1
42023,0
42024,1
42025,0
42026,1
42027,1
42028,1
42029,1
42030,0
42031,0
42032,1
42033,1
42034,1
42035,0
42036,1
42037,0
42038,1
42039,0
42040,1
42041,1
42042,1
42043,1
42044,0
42045,0
42046,0
42047,1
42048,1
42049,0
42050,1
42051,0
42052,0
42053,1
42054,1
42055,1
42056,1
42057,0
42058,0
42059,0
42060,1
42061,1
42062,1
42063,1
42064,0
42065,1
42066,0
42067,1
42068,1
42069,0
42070,1
42071,0
42072,0
42073,0
42074,0
42075,1
42076,1
42077,0
42078,0
42079,1
42080,1
42081,0
42082,1
42083,1
42084,0
42085,1
42086,1
42087,0
42088,0
42089,1
42090,1
42091,0
42092,1
42093,0
42094,1
42095,0
42096,0
42097,1
42098,0
42099,0
42100,1
42101,1
42102,1
42103,1
42104,0
42105,1
42106,0
42107,0
42108,0
42109,0
42110,1
42111,1
42112,1
42113,1
42114,1
42115,0
42116,0
42117,0
42118,0
42119,1
42120,0
42121,0
42122,1
42123,1
42124,0
42125,0
42126,1
42127,1
42128,0
42129,1
42130,0
42131,1
42132,0
42133,0
42134,0
42135,0
42136,0
42137,1
42138,0
42139,1
42140,0
42141,1
42142,1
42143,0
42144,0
42145,0
42146,1
42147,0
42148,0
42149,1
42150,1
42151,0
42152,0
42153,0
42154,0
42155,0
42156,1
42157,1
42158,0
42159,1
42160,1
42161,0
42162,1
42163,0
42164,0
42165,1
42166,0
42167,1
42168,0
42169,1
42170,0
42171,0
42172,1
42173,0
42174,1
42175,1
42176,1
42177,1
42178,1
42179,0
42180,0
42181,1
42182,1
42183,1
42184,1
42185,1
42186,1
42187,1
42188,0
42189,0
42190,0
42191,1
42192,1
42193,0
42194,1
42195,0
42196,1
42197,0
42198,0
42199,1
42200,1
42201,0
42202,1
42203,1
42204,1
42205,0
42206,1
42207,0
42208,0
42209,0
42210,1
42211,0
42212,1
42213,1
42214,1
42215,0
42216,0
42217,0
42218,1
42219,0
42220,0
42221,1
42222,1
42223,0
42224,0
42225,0
42226,0
42227,1
42228,0
42229,0
42230,0
42231,1
42232,0
42233,1
42234,1
42235,1
42236,0
42237,0
42238,0
42239,1
42240,0
42241,1
42242,0
42243,1
42244,1
42245,1
42246,0
42247,0
42248,0
42249,0
42250,1
42251,0
42252,1
42253,0
42254,1
42255,0
42256,1
42257,0
42258,1
42259,0
42260,0
42261,0
42262,0
42263,1
42264,1
42265,0
42266,1
42267,1
42268,1
42269,1
42270,1
42271,1
42272,0
42273,0
42274,1
42275,0
42276,0
42277,0
42278,0
42279,1
42280,1
42281,0
42282,1
42283,1
42284,0
42285,0
42286,0
42287,1
42288,0
42289,0
42290,1
42291,0
42292,1
42293,1
42294,0
42295,0
42296,1
42297,1
42298,1
42299,0
42300,1
42301,0
42302,0
42303,1
42304,0
42305,1
42306,0
42307,0
42308,0
42309,1
42310,0
42311,1
42312,1
42313,0
42314,0
42315,0
42316,0
42317,0
42318,1
42319,1
42320,1
42321,1
42322,0
42323,1
42324,1
42325,0
42326,0
42327,0
42328,1
42329,0
42330,0
42331,1
42332,1
42333,1
42334,0
42335,0
42336,1
42337,1
42338,1
42339,0
42340,1
42341,1
42342,0
42343,1
42344,1
42345,1
42346,1
42347,1
42348,1
42349,1
42350,1
42351,1
42352,1
42353,0
42354,1
42355,0
42356,0
42357,0
42358,1
42359,1
42360,0
42361,0
42362,0
42363,1
42364,1
42365,0
42366,0
42367,1
42368,1
42369,0
42370,0
42371,0
42372,0
42373,0
42374,0
42375,0
42376,0
42377,0
42378,0
42379,1
42380,1
42381,1
42382,0
42383,0
42384,0
42385,0
42386,1
42387,1
42388,0
42389,0
42390,1
42391,0
42392,1
42393,0
42394,0
42395,0
42396,1
42397,0
42398,1
42399,1
42400,1
42401,0
42402,0
42403,1
42404,0
42405,1
42406,1
42407,1
42408,0
42409,0
42410,1
42411,0
42412,0
42413,0
42414,1
42415,0
42416,0
42417,0
42418,0
42419,1
42420,1
42421,1
42422,0
42423,0
42424,1
42425,1
42426,0
42427,0
42428,0
42429,1
42430,0
42431,1
42432,0
42433,0
42434,1
42435,1
42436,1
42437,0
42438,1
42439,1
42440,1
42441,1
42442,1
42443,0
42444,0
42445,1
42446,0
42447,1
42448,1
42449,0
42450,1
42451,0
42452,1
42453,0
42454,1
42455,0
42456,0
42457,0
42458,1
42459,1
42460,1
42461,0
42462,0
42463,0
42464,1
42465,0
42466,0
42467,1
42468,1
42469,1
42470,0
42471,1
42472,0
42473,0
42474,1
42475,1
42476,0
42477,1
42478,1
42479,0
42480,0
42481,0
42482,0
42483,0
42484,1
42485,0
42486,0
42487,1
42488,1
42489,1
42490,0
42491,1
42492,1
42493,1
42494,1
42495,1
42496,0
42497,0
42498,1
42499,0
42500,1
42501,0
42502,0
42503,1
42504,1
42505,1
42506,0
42507,0
42508,0
42509,0
42510,0
42511,1
42512,1
42513,0
42514,0
42515,1
42516,0
42517,0
42518,1
42519,0
42520,0
42521,1
42522,0
42523,1
42524,1
42525,0
42526,1
42527,1
42528,0
42529,0
42530,1
42531,0
42532,1
42533,1
42534,0
42535,0
42536,1
42537,1
42538,0
42539,1
42540,0
42541,0
42542,1
42543,0
42544,1
42545,0
42546,1
42547,1
42548,0
42549,1
42550,1
42551,0
42552,1
42553,1
42554,0
42555,1
42556,0
42557,0
42558,0
42559,1
42560,1
42561,1
42562,0
42563,0
42564,1
42565,0
42566,1
42567,0
42568,1
42569,1
42570,0
42571,1
42572,1
42573,1
42574,0
42575,0
42576,0
42577,1
42578,0
42579,0
42580,0
42581,0
42582,0
42583,1
42584,1
42585,0
42586,0
42587,0
42588,1
42589,1
42590,1
42591,1
42592,0
42593,0
42594,1
42595,0
42596,1
42597,1
42598,0
42599,0
42600,0
42601,1
42602,0
42603,0
42604,1
42605,1
42606,1
42607,0
42608,1
42609,0
42610,0
42611,0
42612,1
42613,0
42614,0
42615,1
42616,1
42617,0
42618,1
42619,1
42620,1
42621,0
42622,0
42623,1
42624,1
42625,1
42626,0
42627,1
42628,1
42629,1
42630,1
42631,0
42632,1
42633,1
42634,0
42635,0
42636,1
42637,0
42638,0
42639,1
42640,0
42641,0
42642,0
42643,1
42644,0
42645,1
42646,1
42647,1
42648,0
42649,0
42650,0
42651,1
42652,0
42653,1
42654,1
42655,1
42656,0
42657,0
42658,0
42659,0
42660,1
42661,0
42662,1
42663,0
42664,0
42665,0
42666,0
42667,1
42668,0
42669,0
42670,1
42671,1
42672,0
42673,0
42674,0
42675,1
42676,1
42677,1
42678,1
42679,1
42680,1
42681,0
42682,1
42683,0
42684,1
42685,1
42686,1
42687,0
42688,1
42689,0
42690,0
42691,1
42692,1
42693,0
42694,1
42695,1
42696,0
42697,1
42698,1
42699,0
42700,1
42701,1
42702,0
42703,1
42704,0
42705,0
42706,0
42707,1
42708,1
42709,0
42710,0
42711,0
42712,1
42713,1
42714,0
42715,0
42716,0
42717,1
42718,0
42719,0
42720,1
42721,0
42722,0
42723,1
42724,0
42725,0
42726,1
42727,0
42728,0
42729,0
42730,1
42731,1
42732,0
42733,1
42734,0
42735,1
42736,0
42737,1
42738,1
42739,0
42740,1
42741,0
42742,0
42743,1
42744,1
42745,0
42746,0
42747,1
42748,0
42749,1
42750,1
42751,1
42752,1
42753,0
42754,0
42755,0
42756,0
42757,1
42758,0
42759,0
42760,0
42761,0
42762,1
42763,1
42764,1
42765,0
42766,0
42767,1
42768,1
42769,1
42770,1
42771,1
42772,1
42773,0
42774,1
42775,0
42776,1
42777,0
42778,1
42779,0
42780,1
42781,1
42782,1
42783,1
42784,0
42785,0
42786,0
42787,0
42788,0
42789,0
42790,0
42791,1
42792,1
42793,0
42794,0
42795,1
42796,0
42797,1
42798,1
42799,0
42800,0
42801,1
42802,0
42803,0
42804,0
42805,0
42806,1
42807,0
42808,1
42809,1
42810,0
42811,0
42812,1
42813,1
42814,0
42815,0
42816,1
42817,1
42818,1
42819,0
42820,0
42821,0
42822,0
42823,1
42824,1
42825,0
42826,1
42827,1
42828,1
42829,0
42830,0
42831,0
42832,0
42833,0
42834,0
42835,1
42836,1
42837,0
42838,0
42839,1
42840,1
42841,0
42842,0
42843,0
42844,0
42845,1
42846,0
42847,0
42848,1
42849,0
42850,1
42851,1
42852,0
42853,1
42854,1
42855,0
42856,1
42857,0
42858,1
42859,1
42860,0
42861,0
42862,0
42863,1
42864,0
42865,0
42866,1
42867,1
42868,1
42869,1
42870,0
42871,1
42872,0
42873,1
42874,0
42875,0
42876,0
42877,1
42878,1
42879,1
42880,0
42881,0
42882,0
42883,0
42884,0
42885,0
42886,0
42887,0
42888,0
42889,1
42890,1
42891,0
42892,0
42893,1
42894,1
42895,0
42896,0
42897,1
42898,0
42899,0
42900,1
42901,1
42902,1
42903,1
42904,1
42905,1
42906,1
42907,0
42908,1
42909,1
42910,1
42911,0
42912,1
42913,0
42914,1
42915,1
42916,1
42917,0
42918,0
42919,0
42920,0
42921,0
42922,1
42923,0
42924,0
42925,0
42926,1
42927,1
42928,1
42929,0
42930,1
42931,0
42932,0
42933,1
42934,0
42935,1
42936,1
42937,0
42938,0
42939,0
42940,0
42941,0
42942,1
42943,0
42944,0
42945,1
42946,0
42947,0
42948,1
42949,1
42950,0
42951,0
42952,0
42953,1
42954,0
42955,1
42956,1
42957,0
42958,1
42959,0
42960,0
42961,1
42962,0
42963,1
42964,0
42965,0
42966,0
42967,0
42968,0
42969,1
42970,0
42971,1
42972,1
42973,0
42974,1
42975,1
42976,0
42977,1
42978,0
42979,1
42980,1
42981,1
42982,1
42983,1
42984,0
42985,1
42986,1
42987,0
42988,0
42989,1
42990,0
42991,0
42992,0
42993,1
42994,0
42995,0
42996,0
42997,1
42998,0
42999,0
43000,0
43001,1
43002,1
43003,1
43004,0
43005,0
43006,0
43007,1
43008,1
43009,0
43010,1
43011,1
43012,1
43013,0
43014,0
43015,0
43016,1
43017,0
43018,0
43019,1
43020,0
43021,1
43022,0
43023,0
43024,0
43025,0
43026,1
43027,0
43028,0
43029,1
43030,1
43031,1
43032,1
43033,1
43034,1
43035,0
43036,0
43037,1
43038,0
43039,0
43040,1
43041,0
43042,1
43043,1
43044,0
43045,0
43046,0
43047,1
43048,1
43049,1
43050,0
43051,1
43052,0
43053,0
43054,0
43055,1
43056,1
43057,0
43058,0
43059,0
43060,0
43061,1
43062,0
43063,1
43064,0
43065,0
43066,1
43067,1
43068,0
43069,0
43070,1
43071,1
43072,1
43073,0
43074,1
43075,1
43076,0
43077,1
43078,1
43079,1
43080,0
43081,0
43082,0
43083,1
43084,0
43085,1
43086,1
43087,0
43088,1
43089,0
43090,0
43091,0
43092,0
43093,1
43094,0
43095,1
43096,0
43097,1
43098,1
43099,0
43100,0
43101,0
43102,0
43103,1
43104,0
43105,1
43106,1
43107,1
43108,1
43109,0
43110,1
43111,0
43112,1
43113,1
43114,0
43115,1
43116,1
43117,1
43118,0
43119,0
43120,1
43121,0
43122,0
43123,1
43124,0
43125,1
43126,0
43127,1
43128,1
43129,1
43130,1
43131,1
43132,1
43133,0
43134,0
43135,1
43136,1
43137,1
43138,1
43139,0
43140,1
43141,1
43142,0
43143,1
43144,0
43145,0
43146,1
43147,1
43148,1
43149,1
43150,0
43151,1
43152,0
43153,0
43154,0
43155,0
43156,1
43157,0
43158,1
43159,1
43160,1
43161,1
43162,1
43163,1
43164,0
43165,0
43166,0
43167,0
43168,0
43169,1
43170,1
43171,1
43172,1
43173,0
43174,1
43175,0
43176,1
43177,0
43178,0
43179,1
43180,0
43181,0
43182,0
43183,1
43184,0
43185,0
43186,0
43187,0
43188,0
43189,1
43190,0
43191,0
43192,0
43193,1
43194,1
43195,1
43196,1
43197,1
43198,0
43199,1
43200,0
43201,1
43202,1
43203,1
43204,0
43205,0
43206,1
43207,0
43208,0
43209,1
43210,1
43211,1
43212,0
43213,0
43214,0
43215,1
43216,1
43217,1
43218,1
43219,0
43220,0
43221,1
43222,1
43223,0
43224,0
43225,1
43226,0
43227,0
43228,1
43229,0
43230,0
43231,1
43232,1
43233,1
43234,1
43235,1
43236,0
43237,1
43238,0
43239,0
43240,1
43241,0
43242,0
43243,1
43244,1
43245,0
43246,1
43247,0
43248,1
43249,0
43250,1
43251,1
43252,1
43253,1
43254,0
43255,1
43256,0
43257,0
43258,1
43259,1
43260,1
43261,1
43262,0
43263,0
43264,1
43265,0
43266,0
43267,0
43268,0
43269,1
43270,0
43271,0
43272,1
43273,1
43274,0
43275,0
43276,1
43277,0
43278,1
43279,0
43280,0
43281,0
43282,1
43283,0
43284,1
43285,1
43286,0
43287,0
43288,0
43289,0
43290,0
43291,0
43292,1
43293,1
43294,0
43295,1
43296,1
43297,0
43298,1
43299,0
43300,1
43301,0
43302,0
43303,1
43304,1
43305,0
43306,0
43307,1
43308,0
43309,0
43310,1
43311,1
43312,0
43313,0
43314,0
43315,1
43316,0
43317,0
43318,0
43319,0
43320,1
43321,0
43322,0
43323,1
43324,1
43325,0
43326,0
43327,1
43328,1
43329,1
43330,1
43331,1
43332,1
43333,0
43334,0
43335,1
43336,0
43337,1
43338,1
43339,0
43340,0
43341,1
43342,1
43343,1
43344,1
43345,1
43346,1
43347,1
43348,1
43349,1
43350,0
43351,0
43352,0
43353,0
43354,0
43355,0
43356,1
43357,1
43358,1
43359,1
43360,1
43361,0
43362,0
43363,0
43364,0
43365,1
43366,1
43367,1
43368,0
43369,0
43370,0
43371,0
43372,0
43373,1
43374,1
43375,1
43376,1
43377,1
43378,1
43379,0
43380,0
43381,1
43382,0
43383,0
43384,0
43385,1
43386,1
43387,0
43388,1
43389,1
43390,0
43391,0
43392,0
43393,1
43394,1
43395,1
43396,1
43397,1
43398,1
43399,1
43400,0
43401,0
43402,0
43403,0
43404,1
43405,1
43406,0
43407,1
43408,1
43409,0
43410,1
43411,1
43412,1
43413,1
43414,0
43415,0
43416,1
43417,1
43418,1
43419,1
43420,1
43421,1
43422,0
43423,0
43424,0
43425,0
43426,1
43427,1
43428,1
43429,0
43430,1
43431,0
43432,1
43433,0
43434,0
43435,1
43436,1
43437,1
43438,1
43439,1
43440,0
43441,1
43442,0
43443,1
43444,0
43445,1
43446,1
43447,1
43448,1
43449,0
43450,1
43451,1
43452,0
43453,1
43454,0
43455,1
43456,0
43457,0
43458,0
43459,0
43460,0
43461,1
43462,1
43463,0
43464,1
43465,0
43466,0
43467,1
43468,1
43469,1
43470,0
43471,0
43472,0
43473,0
43474,0
43475,0
43476,0
43477,0
43478,0
43479,0
43480,0
43481,1
43482,0
43483,1
43484,0
43485,1
43486,1
43487,0
43488,1
43489,0
43490,1
43491,0
43492,1
43493,1
43494,1
43495,0
43496,0
43497,1
43498,0
43499,1
43500,1
43501,0
43502,0
43503,0
43504,1
43505,1
43506,1
43507,1
43508,0
43509,0
43510,0
43511,0
43512,1
43513,1
43514,1
43515,1
43516,1
43517,0
43518,1
43519,0
43520,1
43521,0
43522,0
43523,0
43524,0
43525,1
43526,0
43527,0
43528,1
43529,0
43530,1
43531,0
43532,0
43533,0
43534,1
43535,1
43536,0
43537,0
43538,0
43539,0
43540,1
43541,1
43542,1
43543,0
43544,0
43545,0
43546,0
43547,1
43548,0
43549,1
43550,1
43551,1
43552,1
43553,1
43554,0
43555,0
43556,0
43557,0
43558,0
43559,1
43560,0
43561,1
43562,0
43563,1
43564,0
43565,1
43566,0
43567,0
43568,0
43569,1
43570,0
43571,0
43572,0
43573,1
43574,1
43575,1
43576,0
43577,1
43578,0
43579,1
43580,1
43581,1
43582,1
43583,1
43584,0
43585,0
43586,1
43587,1
43588,1
43589,1
43590,1
43591,1
43592,1
43593,0
43594,0
43595,1
43596,0
43597,1
43598,1
43599,1
43600,0
43601,0
43602,0
43603,0
43604,0
43605,0
43606,0
43607,0
43608,0
43609,0
43610,1
43611,1
43612,1
43613,1
43614,1
43615,1
43616,1
43617,0
43618,0
43619,1
43620,1
43621,0
43622,0
43623,1
43624,0
43625,1
43626,1
43627,0
43628,0
43629,1
43630,1
43631,0
43632,0
43633,0
43634,1
43635,0
43636,1
43637,0
43638,0
43639,0
43640,0
43641,1
43642,0
43643,0
43644,1
43645,0
43646,1
43647,1
43648,0
43649,0
43650,1
43651,1
43652,0
43653,1
43654,1
43655,0
43656,1
43657,0
43658,1
43659,0
43660,1
43661,0
43662,1
43663,1
43664,1
43665,0
43666,1
43667,1
43668,1
43669,0
43670,0
43671,1
43672,1
43673,0
43674,0
43675,1
43676,1
43677,1
43678,0
43679,1
43680,1
43681,1
43682,1
43683,1
43684,0
43685,0
43686,0
43687,1
43688,0
43689,1
43690,0
43691,0
43692,1
43693,0
43694,1
43695,0
43696,0
43697,1
43698,0
43699,0
43700,0
43701,0
43702,1
43703,1
43704,0
43705,1
43706,1
43707,1
43708,1
43709,0
43710,1
43711,1
43712,1
43713,1
43714,1
43715,1
43716,1
43717,0
43718,1
43719,1
43720,0
43721,1
43722,0
43723,1
